Year,US_Price,UK_Price,US_Price_Normalized,UK_Price_Normalized,US_Volatility_Normalized,UK_Volatility_Normalized,Volatility_Ratio_Normalized,US_YoY_Change_Normalized,UK_YoY_Change_Normalized,Price_Correlation_Normalized,Period
1732,62.0,2.0124999999999997,0.7796147077732436,0.26336095641818036,,,,,,,Early Colonial
1732,67.0,2.0124999999999997,0.8424868616259246,0.26336095641818036,0.04445732633703467,0.0,,8.064516129032274,0.0,,Early Colonial
1732,63.0,2.0124999999999997,0.7921891385437798,0.26336095641818036,0.03556586106962776,0.0,,-5.970149253731338,0.0,,Early Colonial
1732,60.0,2.0124999999999997,0.7544658462321713,0.26336095641818036,0.026674395802220658,0.0,,-4.761904761904756,0.0,,Early Colonial
1732,62.0,2.0124999999999997,0.7796147077732436,0.26336095641818036,0.01778293053481363,0.0,,3.3333333333333215,0.0,,Early Colonial
1732,62.0,2.0124999999999997,0.7796147077732436,0.26336095641818036,0.0,0.0,,0.0,0.0,,Early Colonial
1732,61.0,2.0124999999999997,0.7670402770027075,0.26336095641818036,0.00889146526740671,0.0,,-1.612903225806439,0.0,,Early Colonial
1732,62.0,2.0124999999999997,0.7796147077732436,0.26336095641818036,0.00889146526740671,0.0,,1.6393442622950616,0.0,,Early Colonial
1732,60.0,2.0124999999999997,0.7544658462321713,0.26336095641818036,0.01778293053481377,0.0,,-3.2258064516129004,0.0,,Early Colonial
1732,66.0,2.0124999999999997,0.8299124308553884,0.26336095641818036,0.05334879160444147,0.0,,9.999999999999986,0.0,-0.7505683356701687,Early Colonial
1733,57.0,2.065,0.7167425539205627,0.27023124223778505,0.08002318740666226,0.004858025691732256,16.47236809448159,-13.636363636363624,2.608695652173898,0.0493263623668612,Early Colonial
1733,70.0,2.065,0.8802101539375331,0.27023124223778505,0.11558904847628988,0.0,,22.80701754385963,0.0,-0.11909826683531982,Early Colonial
1733,67.0,2.065,0.8424868616259246,0.27023124223778505,0.026674395802219954,0.0,,-4.285714285714281,0.0,,Early Colonial
1733,62.0,2.065,0.7796147077732436,0.27023124223778505,0.04445732633703428,0.0,,-7.462686567164178,0.0,,Early Colonial
1733,62.0,2.065,0.7796147077732436,0.27023124223778505,0.0,0.0,,0.0,0.0,,Early Colonial
1733,51.0,2.065,0.6412959692973456,0.27023124223778505,0.09780611794147596,0.0,,-17.741935483870964,0.0,,Early Colonial
1733,56.0,2.065,0.7041681231500265,0.27023124223778505,0.044457326337034184,0.0,,9.80392156862746,0.0,,Early Colonial
1733,57.0,2.065,0.7167425539205627,0.27023124223778505,0.008891465267405207,0.0,,1.7857142857142794,0.0,,Early Colonial
1733,58.0,2.065,0.7293169846910988,0.27023124223778505,0.008891465267405403,0.0,,1.754385964912264,0.0,,Early Colonial
1733,58.0,2.065,0.7293169846910988,0.27023124223778505,0.0,0.0,,0.0,0.0,0.9994838709333461,Early Colonial
1734,87.0,2.4025000000000003,1.0939754770366483,0.31439736536381535,0.2578524927548008,0.031230165161136022,8.256520304147545,50.0,16.34382566585959,0.9975900353237033,Early Colonial
1734,90.0,2.4025000000000003,1.131698769348257,0.31439736536381535,0.026674395802221945,0.0,,3.4482758620689724,0.0,0.9958634776150348,Early Colonial
1734,90.0,2.4025000000000003,1.131698769348257,0.31439736536381535,0.0,0.0,,0.0,0.0,,Early Colonial
1734,71.0,2.4025000000000003,0.8927845847080693,0.31439736536381535,0.1689378400807314,0.0,,-21.111111111111114,0.0,,Early Colonial
1734,83.0,2.4025000000000003,1.0436777539545037,0.31439736536381535,0.10669758320888258,0.0,,16.901408450704245,0.0,,Early Colonial
1734,74.0,2.4025000000000003,0.9305078770196779,0.31439736536381535,0.08002318740666176,0.0,,-10.843373493975916,0.0,,Early Colonial
1734,87.0,2.4025000000000003,1.0939754770366483,0.31439736536381535,0.11558904847628965,0.0,,17.567567567567565,0.0,,Early Colonial
1734,85.0,2.4025000000000003,1.068826615495576,0.31439736536381535,0.017782930534813522,0.0,,-2.298850574712652,0.0,,Early Colonial
1734,83.0,2.4025000000000003,1.0436777539545037,0.31439736536381535,0.01778293053481266,0.0,,-2.3529411764705688,0.0,,Early Colonial
1734,80.0,2.4025000000000003,1.005954461642895,0.31439736536381535,0.026674395802219326,0.0,,-3.614457831325313,0.0,,Early Colonial
1734,91.0,2.4025000000000003,1.1442732001187932,0.31439736536381535,0.09780611794147621,0.0,,13.750000000000018,0.0,,Early Colonial
